Site,Zone,Transect,Photocount,PhotoID,GPS,GPS,Point,Abiotic (m/s/rb/b/rk/mm),Living cover(sg/ns/sc/ca/cc/ma/ta/ua/ev/nm),Genus,Species,Morphology,Notes,Species to count,count,n-1,n(n-1),Diversity
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,1,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,2,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,3,rb,ca,,,e,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,4,s,no,,,,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,5,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,6,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,7,rb,ca,,,e,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,8,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,9,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,10,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,11,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,12,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,13,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,14,rb,ca,,,e,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,15,rb,ca,CCA,,e,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,16,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,17,rb,ta,,,t,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,18,rb,no,,,,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,19,rb,no,,,,,,,,,
Wailupe,C,5,1,DSCF1312,21.27281,-157.76195,20,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,1,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,2,rb,ca,CCA,,e,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,3,rb,ma,Lyngbya,majuscula,f,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,4,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,5,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,6,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,7,rb,no,,,,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,8,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,9,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,10,rb,no,,,,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,11,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,12,rb,ta,ACA,,t,Define “turf” <10mm filamentous articulated coralline,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,13,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,14,rb,no,,,,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,15,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,16,rb,no,,,,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,17,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,18,rb,ta,,,t,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,19,rb,no,,,,,,,,,
Wailupe,C,5,2,DSCF1313,21.27281,-157.76195,20,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,1,rb,ma,Lyngbya,majuscula,f,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,2,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,3,s,no,,,,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,4,rb,ta,,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,5,rb,ta,,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,6,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,7,rb,ta,,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,8,rb,no,,,,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,9,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,10,s,no,,,,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,11,rb,ma,ua,,b,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,12,rb,ta,,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,13,s,no,,,,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,14,rb,ma,ua,,b,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,15,rb,ta,,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,16,rb,ta,,,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,17,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,18,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,19,s,no,,,,,,,,,
Wailupe,C,5,3,DSCF1314,21.27281,-157.76195,20,s,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,1,rb,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,2,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,3,s,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,4,rb,ca,CCA,,e,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,5,rb,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,6,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,7,rb,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,8,rb,ma,Pterocladiella,caerulescens,b,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,9,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,10,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,11,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,12,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,13,rb,ma,Pterocladiella,caerulescens,b,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,14,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,15,rb,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,16,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,17,rb,no,,,,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,18,rb,ma,Pterocladiella,caerulescens,b,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,19,rb,ta,,,t,,,,,,
Wailupe,C,5,4,DSCF1316,21.27281,-157.76195,20,s,no,,,,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,1,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,2,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,3,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,4,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,5,rb,no,,,,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,6,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,7,s,no,,,,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,8,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,9,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,10,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,11,rb,ma,Cyanobacteria,sp.,b,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,12,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,13,rb,ma,uc,,b,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,14,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,15,rb,ma,uc,,b,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,16,s,no,,,,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,17,rb,ma,uc,,b,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,18,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,19,rb,ta,,,t,,,,,,
Wailupe,C,5,5,DSCF1317,21.27281,-157.76195,20,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,1,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,2,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,3,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,4,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,5,rb,no,,,,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,6,rb,ma,ua,,b,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,7,s,no,,,,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,8,rb,no,,,,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,9,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,10,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,11,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,12,rb,ma,Halimeda,sp.,m,m=mat forming,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,13,rb,no,,,,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,14,s,no,,,,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,15,rb,ta,,,t,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,16,s,no,,,,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,17,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,18,rb,ma,ua,,b,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,19,rb,ca,CCA,,e,,,,,,
Wailupe,C,5,6,DSCF1318,21.27281,-157.76195,20,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,1,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,2,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,3,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,4,rb,no,,,,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,5,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,6,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,7,rb,no,,,,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,8,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,9,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,10,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,11,rb,ta,ACA,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,12,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,13,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,14,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,15,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,16,rb,no,,,,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,17,rb,no,,,,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,18,rb,ta,,,t,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,19,rb,no,,,,,,,,,
Wailupe,C,5,7,DSCF1319,21.27281,-157.76195,20,rb,ta,,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,1,rk,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,2,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,3,rk,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,4,rk,ta,ACA,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,5,rk,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,6,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,7,rk,ta,,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,8,rk,ta,,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,9,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,10,rk,ta,,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,11,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,12,rk,no,,,,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,13,rk,ta,ACA,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,14,rk,ta,ACA,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,15,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,16,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,17,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,18,rk,ta,,,t,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,19,s,no,,,,,,,,,
Wailupe,C,5,8,DSCF1321,21.27281,-157.76195,20,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,1,rk,ma,ua,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,2,rb,no,,,,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,3,rb,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,4,rk,ma,ua,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,5,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,6,rk,ma,ua,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,7,s,no,,,,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,8,rk,ma,ua,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,9,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,10,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,11,rk,ta,ACA,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,12,rk,ta,ACA,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,13,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,14,s,no,,,,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,15,rk,ma,ua,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,16,rk,ma,ua,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,17,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,18,rk,ta,,,t,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,19,rk,ma,,,b,,,,,,
Wailupe,C,5,9,DSCF1322,21.27281,-157.76195,20,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,1,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,2,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,3,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,4,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,5,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,6,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,7,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,8,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,9,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,10,rk,no,,,,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,11,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,12,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,13,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,14,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,15,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,16,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,17,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,18,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,19,rk,ta,,,t,,,,,,
Wailupe,C,5,10,DSCF1323,21.27281,-157.76195,20,rk,ta,,,t,,,,,,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,1,rb,ta,,,t,,Gracilaria salicornia,4,3,12,0.8319088319
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,2,rb,ta,,,t,,Articulated Coralline Algae,6,5,30,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,3,rb,ta,,,t,,Acanthophora spicifera,6,5,30,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,4,s,no,,,,,Actinotrichia sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,5,rb,ta,,,t,,Crustose coralline algae,2,1,2,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,6,rb,ta,,,t,,Cyanobacteria sp.,2,1,2,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,7,s,no,,,,,Euptiloclaida sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,8,s,no,,,,,Halimeda sp. ,7,6,42,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,9,s,no,,,,,Hydrolithon sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,10,s,no,,,,,Hypnea sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,11,s,no,,,,,Lyngbya sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,12,rb,ma,Halimeda,sp.,m,,Montipora sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,13,s,no,,,,,Neritina sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,14,s,no,,,,,Peyssonnelia sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,15,s,ma,Halimeda,sp.,m,,Porites sp. ,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,16,s,no,,,,,Pterocladiella sp.,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,17,rb,no,,,,,Spyridia filamentosa,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,18,rb,ta,,,t,,Zoanthid sp. ,0,-1,0,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,19,rb,ta,,,t,,SUM,27,,118,
Wailupe,C,4,1,DSCF1324,21.27289,-157.76171,20,rb,ta,aca,,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,1,rb,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,2,rk,no,,,,,N(N-1),702,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,3,s,no,,,,,D=n(n-1)/N(N-1),0.8319088319,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,4,rb,ta,,,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,5,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,6,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,7,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,8,rb,ta,,,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,9,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,10,rb,ta,,,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,11,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,12,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,13,rk,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,14,rb,ta,,,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,15,rb,ta,,,t,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,16,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,17,rk,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,18,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,19,s,no,,,,,,,,,
Wailupe,C,4,2,DSCF1325,21.27289,-157.76171,20,s,no,,,,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,1,s,no,,,,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,2,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,3,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,4,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,5,s,no,,,,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,6,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,7,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,8,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,9,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,10,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,11,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,12,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,13,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,14,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,15,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,16,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,17,s,no,,,,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,18,rb,ta,,,t,,,,,,
Wailupe,C,4,3,DSCF1326,21.27289,-157.76171,19,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1326,21.27289,-157.76171,20,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,1,s,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,2,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,3,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,4,s,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,5,rb,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,6,s,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,7,s,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,8,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,9,s,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,10,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,11,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,12,rb,ca,CCA,,e,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,13,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,14,s,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,15,rb,ta,Cyanobacteria,sp.,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,16,rb,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,17,rb,ta,,,t,,,,,,
